prompt_id,category,type,title,model_name,lab,run_number,open_weights,full_cot,max_tokens,total_score,criteria_met_count,criteria_total_count,success_rate,tokens_output,tokens_reasoning,tokens_completion,char_output,char_reasoning,char_completion,output_entropy,output_bzip2_length,output_bzip2_ratio,output_entropy_ratio,thinking_entropy,thinking_bzip2_length,thinking_bzip2_ratio,thinking_entropy_ratio
train_distance,Basic questions,knowledge,Distance traveled by train,grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,12.0,129.0,141,46,24,70,4.49923,85,1.84783,0.5624,2.85539,51,2.125,0.35692
train_distance,Basic questions,knowledge,Distance traveled by train,grok-4-07-09,x-ai,5,False,False,30000,1,1,1,1,2.0,166.0,168,14,24,38,3.6645,53,3.78571,0.45806,2.85539,51,2.125,0.35692
train_distance,Basic questions,knowledge,Distance traveled by train,magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,262.0,502.0,764,467,1900,2367,4.72322,338,0.72377,0.5904,4.77085,869,0.45737,0.59636
train_distance,Basic questions,knowledge,Distance traveled by train,magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,227.0,555.0,782,577,2095,2672,4.65244,384,0.66551,0.58156,4.80426,968,0.46205,0.60053
train_distance,Basic questions,knowledge,Distance traveled by train,magistral-small-2506,mistralai,3,True,True,30000,1,1,1,1,286.0,1435.0,1721,631,5398,6029,4.78902,253,0.80831,0.59863,4.72493,719,0.52367,0.59062
train_distance,Basic questions,knowledge,Distance traveled by train,magistral-small-2506,mistralai,4,True,True,30000,1,1,1,1,150.0,396.0,546,421,1489,1910,4.7709,419,0.66403,0.59636,4.69824,1986,0.36791,0.58728
train_distance,Basic questions,knowledge,Distance traveled by train,magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,157.0,369.0,526,313,1373,1686,4.66898,306,0.72684,0.58362,4.70139,741,0.49765,0.58767
train_distance,Basic questions,knowledge,Distance traveled by train,minimax-m1,minimax,1,True,True,50000,1,1,1,1,-190.0,632.0,442,304,1230,1534,4.80919,248,0.75152,0.60115,4.52367,509,0.55873,0.56546
train_distance,Basic questions,knowledge,Distance traveled by train,minimax-m1,minimax,2,True,True,50000,1,1,1,1,-133.0,469.0,336,330,911,1241,4.75508,255,0.83882,0.59438,4.56134,630,0.5122,0.57017
train_distance,Basic questions,knowledge,Distance traveled by train,minimax-m1,minimax,3,True,True,50000,1,1,1,1,-207.0,619.0,412,348,1211,1559,4.73741,264,0.80982,0.59218,4.53977,795,0.50031,0.56747
train_distance,Basic questions,knowledge,Distance traveled by train,minimax-m1,minimax,4,True,True,50000,1,1,1,1,-312.0,881.0,569,345,1711,2056,4.77603,253,0.72701,0.597,4.53227,626,0.51693,0.56653
train_distance,Basic questions,knowledge,Distance traveled by train,minimax-m1,minimax,5,True,True,50000,1,1,1,1,-310.0,816.0,506,326,1589,1915,4.77661,251,0.72754,0.59708,4.54495,813,0.47516,0.56812
train_distance,Basic questions,knowledge,Distance traveled by train,llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,1,1,1,1,417.0,0.0,417,191,1268,1459,4.70869,175,0.91623,0.58859,4.5857,696,0.5489,0.57321
train_distance,Basic questions,knowledge,Distance traveled by train,llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,1,1,1,1,364.0,0.0,364,196,1039,1235,4.72912,180,0.90452,0.59114,4.58693,550,0.55951,0.57337
train_distance,Basic questions,knowledge,Distance traveled by train,llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,1,1,1,1,345.0,0.0,345,199,983,1182,4.79474,185,0.94388,0.59934,4.54981,590,0.56785,0.56873
train_distance,Basic questions,knowledge,Distance traveled by train,llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,1,1,1,1,323.0,0.0,323,206,912,1118,4.70601,182,0.8835,0.58825,4.56471,526,0.57675,0.57059
train_distance,Basic questions,knowledge,Distance traveled by train,llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,1,1,1,1,360.0,0.0,360,177,1055,1232,4.77784,173,0.9774,0.59723,4.57901,578,0.54787,0.57238
train_distance,Basic questions,knowledge,Distance traveled by train,o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,34.0,64.0,98,71,448,519,4.31317,123,1.21782,0.53915,4.55264,318,0.72109,0.56908
train_distance,Basic questions,knowledge,Distance traveled by train,o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,42.0,128.0,170,101,441,542,4.21276,108,1.52113,0.5266,4.59044,309,0.73923,0.57381
train_distance,Basic questions,knowledge,Distance traveled by train,o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,30.0,192.0,222,51,474,525,4.24093,111,1.56338,0.53012,4.49643,319,0.71205,0.56205
train_distance,Basic questions,knowledge,Distance traveled by train,o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,34.0,64.0,98,71,418,489,4.03291,91,1.78431,0.50411,4.55477,337,0.71097,0.56935
train_distance,Basic questions,knowledge,Distance traveled by train,o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,27.0,64.0,91,43,431,474,4.12454,87,2.02326,0.51557,4.55385,310,0.71926,0.56923
train_distance,Basic questions,knowledge,Distance traveled by train,claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,76.45161,72.54839,149,237,194,431,4.6626,212,0.848,0.58283,4.67834,184,0.94845,0.58479
train_distance,Basic questions,knowledge,Distance traveled by train,claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,80.64516,69.35484,150,250,194,444,4.66522,204,0.86076,0.58315,4.67834,184,0.94845,0.58479
train_distance,Basic questions,knowledge,Distance traveled by train,claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,77.09677,71.90323,149,239,196,435,4.66341,205,0.85774,0.58293,4.67436,184,0.93878,0.58429
train_distance,Basic questions,knowledge,Distance traveled by train,claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,76.77419,72.22581,149,238,194,432,4.57852,173,0.89637,0.57231,4.63782,218,0.90083,0.57973
train_distance,Basic questions,knowledge,Distance traveled by train,claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,62.25806,79.74194,142,193,242,435,4.66513,204,0.85714,0.58314,4.67834,184,0.94845,0.58479
train_distance,Basic questions,knowledge,Distance traveled by train,qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,463.0,440.0,903,904,1703,2607,4.96063,472,0.52212,0.62008,4.56433,816,0.47915,0.57054
train_distance,Basic questions,knowledge,Distance traveled by train,qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,288.0,235.0,523,507,913,1420,4.95285,343,0.67653,0.61911,4.53121,492,0.53888,0.5664
train_distance,Basic questions,knowledge,Distance traveled by train,qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,272.0,338.0,610,502,1298,1800,4.95379,371,0.66607,0.61922,4.49822,473,0.54243,0.56228
train_distance,Basic questions,knowledge,Distance traveled by train,qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,270.0,224.0,494,557,872,1429,4.95921,340,0.67729,0.6199,4.54431,649,0.5,0.56804
train_distance,Basic questions,knowledge,Distance traveled by train,qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,249.0,216.0,465,506,847,1353,4.96788,340,0.67194,0.62098,4.48644,471,0.55608,0.5608
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-pro,google,1,False,False,30000,1,1,1,1,11.0,307.0,318,56,598,654,4.11576,89,1.58929,0.51447,4.49338,387,0.64716,0.56167
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-pro,google,2,False,False,30000,1,1,1,1,2.0,435.0,437,13,892,905,4.11576,89,1.58929,0.51447,4.47092,393,0.64851,0.55887
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-pro,google,3,False,False,30000,1,1,1,1,2.0,446.0,448,13,982,995,3.70044,55,4.23077,0.46255,4.54959,567,0.57739,0.5687
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-pro,google,4,False,False,30000,1,1,1,1,11.0,165.0,176,56,587,643,3.70044,55,4.23077,0.46255,4.54249,524,0.58744,0.56781
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-pro,google,5,False,False,30000,1,1,1,1,11.0,164.0,175,56,606,662,4.11576,89,1.58929,0.51447,4.50847,382,0.65077,0.56356
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,16.77419,38.22581,55,52,181,233,4.03257,86,1.65385,0.50407,4.37751,165,0.86842,0.54719
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,1,1,1,1,16.77419,38.22581,55,52,176,228,4.03257,86,1.65385,0.50407,4.24399,158,0.87293,0.5305
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,1,1,1,1,16.77419,40.22581,57,52,190,242,4.03257,86,1.65385,0.50407,4.26329,158,0.89773,0.53291
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,1,1,1,1,16.77419,39.22581,56,52,175,227,4.03257,86,1.65385,0.50407,4.26097,150,0.85714,0.53262
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,16.77419,38.22581,55,52,176,228,4.03257,86,1.65385,0.50407,4.27579,159,0.90341,0.53447
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-flash-high,google,1,False,False,30000,1,1,1,1,8.0,28.0,36,39,187,226,4.16042,76,1.94872,0.52005,4.43224,176,0.94118,0.55403
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-flash-high,google,2,False,False,30000,1,1,1,1,11.0,27.0,38,56,253,309,4.16042,76,1.94872,0.52005,4.63463,240,0.85409,0.57933
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-flash-high,google,3,False,False,30000,1,1,1,1,8.0,33.0,41,39,281,320,4.11576,89,1.58929,0.51447,4.57093,229,0.90514,0.57137
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-flash-high,google,4,False,False,30000,1,1,1,1,11.0,31.0,42,56,285,341,4.11576,89,1.58929,0.51447,4.39463,225,0.78947,0.54933
brazil_continent,Basic questions,knowledge,Continent of Brazil,gemini-2.5-flash-high,google,5,False,False,30000,1,1,1,1,8.0,29.0,37,39,332,371,4.14785,76,1.94872,0.51848,4.43281,252,0.75904,0.5541
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-medium-2506-thinking,mistralai,1,True,True,30000,1,1,1,1,-1.0,350.0,349,305,1370,1675,4.39678,242,0.79344,0.5496,4.40258,642,0.46861,0.55032
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-medium-2506-thinking,mistralai,2,True,True,30000,1,1,1,1,-453.0,2168.0,1715,82,8416,8498,4.49999,110,1.34146,0.5625,4.45499,2577,0.3062,0.55687
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-medium-2506-thinking,mistralai,3,True,True,30000,1,1,1,1,-1.0,182.0,181,76,723,799,4.40161,104,1.36842,0.5502,4.36991,401,0.55463,0.54624
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-medium-2506-thinking,mistralai,4,True,True,30000,1,1,1,1,10.0,219.0,229,199,860,1059,4.35262,168,0.84422,0.54408,4.31069,418,0.48605,0.53884
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-medium-2506-thinking,mistralai,5,True,True,30000,1,1,1,1,-46.0,604.0,558,277,2344,2621,4.36516,229,0.82671,0.54565,4.43717,909,0.3878,0.55465
brazil_continent,Basic questions,knowledge,Continent of Brazil,deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,-15.0,184.0,169,85,700,785,4.26494,107,1.25882,0.53312,4.427,459,0.65571,0.55338
brazil_continent,Basic questions,knowledge,Continent of Brazil,deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,47.0,257.0,304,426,1004,1430,4.63474,323,0.75822,0.57934,4.49622,631,0.62849,0.56203
brazil_continent,Basic questions,knowledge,Continent of Brazil,deepseek-r1-0528,deepseek,3,True,True,60000,1,1,1,1,-4.0,273.0,269,353,1063,1416,4.47441,260,0.73654,0.5593,4.42398,604,0.5682,0.553
brazil_continent,Basic questions,knowledge,Continent of Brazil,deepseek-r1-0528,deepseek,4,True,True,60000,1,1,1,1,-13.0,194.0,181,129,757,886,4.21767,130,1.00775,0.52721,4.4971,497,0.65654,0.56214
brazil_continent,Basic questions,knowledge,Continent of Brazil,deepseek-r1-0528,deepseek,5,True,True,60000,1,1,1,1,11.0,239.0,250,248,926,1174,4.29935,187,0.75403,0.53742,4.47458,561,0.60583,0.55932
brazil_continent,Basic questions,knowledge,Continent of Brazil,DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,1,1,1,1,,,190,56,805,861,4.11576,89,1.58929,0.51447,4.44186,580,0.49743,0.55523
brazil_continent,Basic questions,knowledge,Continent of Brazil,DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,1,1,1,1,,,116,56,498,554,4.11576,89,1.58929,0.51447,4.43823,341,0.63383,0.55478
brazil_continent,Basic questions,knowledge,Continent of Brazil,DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,254,56,1166,1222,4.11576,89,1.58929,0.51447,4.40809,455,0.56522,0.55101
brazil_continent,Basic questions,knowledge,Continent of Brazil,DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,1,1,1,1,,,136,56,538,594,4.11576,89,1.58929,0.51447,4.34394,301,0.60442,0.54299
brazil_continent,Basic questions,knowledge,Continent of Brazil,DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,1,1,1,1,,,215,56,874,930,4.11576,89,1.58929,0.51447,4.44363,472,0.54005,0.55545
brazil_continent,Basic questions,knowledge,Continent of Brazil,glm-4.5,z-ai,1,True,True,30000,1,1,1,1,46.0,274.0,320,516,1069,1585,4.39818,198,0.86087,0.54977,4.42673,615,0.57855,0.55334
brazil_continent,Basic questions,knowledge,Continent of Brazil,glm-4.5,z-ai,2,True,True,30000,1,1,1,1,23.0,312.0,335,365,1209,1574,4.53439,332,0.64341,0.5668,4.44148,645,0.60337,0.55519
brazil_continent,Basic questions,knowledge,Continent of Brazil,glm-4.5,z-ai,3,True,True,30000,1,1,1,1,-11.0,274.0,263,230,1063,1293,4.45199,261,0.71507,0.5565,4.50884,731,0.60463,0.56361
brazil_continent,Basic questions,knowledge,Continent of Brazil,glm-4.5,z-ai,4,True,True,30000,1,1,1,1,-13.0,221.0,208,152,857,1009,4.29177,141,0.92763,0.53647,4.46071,534,0.6231,0.55759
brazil_continent,Basic questions,knowledge,Continent of Brazil,glm-4.5,z-ai,5,True,True,30000,1,1,1,1,67.0,306.0,373,660,1191,1851,4.56497,395,0.59848,0.57062,4.47319,674,0.56591,0.55915
brazil_continent,Basic questions,knowledge,Continent of Brazil,gpt-oss-120b,openai,1,True,True,30000,1,1,1,1,4.0,59.0,63,22,223,245,4.0958,67,3.04545,0.51197,4.45642,192,0.86099,0.55705
brazil_continent,Basic questions,knowledge,Continent of Brazil,gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,12.0,53.0,65,56,210,266,4.11576,89,1.58929,0.51447,4.39054,157,0.96914,0.54882
brazil_continent,Basic questions,knowledge,Continent of Brazil,gpt-oss-120b,openai,3,True,True,30000,1,1,1,1,15.0,42.0,57,56,166,222,4.11576,89,1.58929,0.51447,4.52358,185,0.88095,0.56545
brazil_continent,Basic questions,knowledge,Continent of Brazil,gpt-oss-120b,openai,4,True,True,30000,1,1,1,1,18.0,24.0,42,56,93,149,4.11576,89,1.58929,0.51447,4.34779,151,0.90964,0.54347
brazil_continent,Basic questions,knowledge,Continent of Brazil,gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,17.0,41.0,58,56,162,218,4.11576,89,1.58929,0.51447,4.41696,115,1.23656,0.55212
brazil_continent,Basic questions,knowledge,Continent of Brazil,grok-4-07-09,x-ai,1,False,False,30000,1,1,1,1,2.0,142.0,144,13,24,37,3.70044,55,4.23077,0.46255,2.85539,51,2.125,0.35692
brazil_continent,Basic questions,knowledge,Continent of Brazil,grok-4-07-09,x-ai,2,False,False,30000,1,1,1,1,9.0,188.0,197,37,24,61,4.19568,72,1.94595,0.52446,2.85539,51,2.125,0.35692
brazil_continent,Basic questions,knowledge,Continent of Brazil,grok-4-07-09,x-ai,3,False,False,30000,1,1,1,1,2.0,132.0,134,13,24,37,3.70044,55,4.23077,0.46255,2.85539,51,2.125,0.35692
brazil_continent,Basic questions,knowledge,Continent of Brazil,grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,2.0,183.0,185,13,24,37,3.70044,55,4.23077,0.46255,2.85539,51,2.125,0.35692
brazil_continent,Basic questions,knowledge,Continent of Brazil,grok-4-07-09,x-ai,5,False,False,30000,1,1,1,1,2.0,184.0,186,13,24,37,3.70044,55,4.23077,0.46255,2.85539,51,2.125,0.35692
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,-114.0,1139.0,1025,566,4416,4982,4.53747,274,0.74255,0.56718,4.46959,3028,0.26153,0.5587
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,-606.0,3011.0,2405,369,11578,11947,4.41775,204,0.89868,0.55222,4.45438,780,0.42026,0.5568
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-small-2506,mistralai,3,True,True,30000,1,1,1,1,-33.0,483.0,450,227,1856,2083,4.40181,267,0.68992,0.55023,4.45026,943,0.43197,0.55628
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-small-2506,mistralai,4,True,True,30000,1,1,1,1,-37.0,569.0,532,387,2183,2570,4.58834,375,0.66254,0.57354,4.47177,1537,0.34805,0.55897
brazil_continent,Basic questions,knowledge,Continent of Brazil,magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,9.0,361.0,370,345,1392,1737,4.53674,254,0.73623,0.56709,4.4271,668,0.47989,0.55339
brazil_continent,Basic questions,knowledge,Continent of Brazil,minimax-m1,minimax,1,True,True,50000,1,1,1,1,-380.0,685.0,305,170,1342,1512,4.3143,155,0.91176,0.53929,4.44683,655,0.48808,0.55585
brazil_continent,Basic questions,knowledge,Continent of Brazil,minimax-m1,minimax,2,True,True,50000,1,1,1,1,-388.0,706.0,318,191,1396,1587,4.28749,164,0.85864,0.53594,4.4773,671,0.48066,0.55966
brazil_continent,Basic questions,knowledge,Continent of Brazil,minimax-m1,minimax,3,True,True,50000,1,1,1,1,-373.0,659.0,286,115,1294,1409,4.38483,184,0.91542,0.5481,4.41616,605,0.48633,0.55202
brazil_continent,Basic questions,knowledge,Continent of Brazil,minimax-m1,minimax,4,True,True,50000,1,1,1,1,-340.0,633.0,293,201,1244,1445,4.21871,121,1.05217,0.52734,4.41286,610,0.47141,0.55161
brazil_continent,Basic questions,knowledge,Continent of Brazil,minimax-m1,minimax,5,True,True,50000,1,1,1,1,-413.0,733.0,320,191,1438,1629,4.28749,164,0.85864,0.53594,4.44321,713,0.49583,0.5554
brazil_continent,Basic questions,knowledge,Continent of Brazil,llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,1,1,1,1,145.0,0.0,145,21,651,672,4.3094,252,0.72832,0.53868,4.42687,474,0.5308,0.55336
brazil_continent,Basic questions,knowledge,Continent of Brazil,llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,1,1,1,1,338.0,0.0,338,657,967,1624,4.57498,392,0.59665,0.57187,4.39547,520,0.53775,0.54943
brazil_continent,Basic questions,knowledge,Continent of Brazil,llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,1,1,1,1,255.0,0.0,255,346,893,1239,4.01137,66,3.14286,0.50142,4.33825,382,0.58679,0.54228
brazil_continent,Basic questions,knowledge,Continent of Brazil,llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,1,1,1,1,174.0,0.0,174,21,806,827,4.01137,66,3.14286,0.50142,4.39847,441,0.54715,0.54981
brazil_continent,Basic questions,knowledge,Continent of Brazil,llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,1,1,1,1,229.0,0.0,229,21,1100,1121,4.01137,66,3.14286,0.50142,4.40695,554,0.50364,0.55087
brazil_continent,Basic questions,knowledge,Continent of Brazil,o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,16.0,0.0,16,52,376,428,4.03257,86,1.65385,0.50407,4.46815,304,0.80851,0.55852
brazil_continent,Basic questions,knowledge,Continent of Brazil,o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,16.0,64.0,80,52,386,438,4.03257,86,1.65385,0.50407,4.46701,288,0.74611,0.55838
brazil_continent,Basic questions,knowledge,Continent of Brazil,o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,16.0,64.0,80,52,441,493,4.03257,86,1.65385,0.50407,4.49272,308,0.69841,0.56159
brazil_continent,Basic questions,knowledge,Continent of Brazil,o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,16.0,64.0,80,52,417,469,4.03257,86,1.65385,0.50407,4.41719,298,0.72683,0.55215
brazil_continent,Basic questions,knowledge,Continent of Brazil,o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,16.0,64.0,80,52,410,462,4.03257,86,1.65385,0.50407,4.46022,307,0.73621,0.55753
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,16.77419,44.22581,61,52,201,253,4.03257,86,1.65385,0.50407,4.35649,167,0.90761,0.54456
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,16.77419,41.22581,58,52,184,236,4.03257,86,1.65385,0.50407,4.32011,174,0.86567,0.54001
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,16.77419,42.22581,59,52,198,250,4.03257,86,1.65385,0.50407,4.30644,178,0.89899,0.53831
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,16.77419,42.22581,59,52,198,250,4.03257,86,1.65385,0.50407,4.30644,178,0.89899,0.53831
brazil_continent,Basic questions,knowledge,Continent of Brazil,claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,16.77419,40.22581,57,52,175,227,4.03257,86,1.65385,0.50407,4.3575,163,0.93143,0.54469
brazil_continent,Basic questions,knowledge,Continent of Brazil,qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,68.0,376.0,444,743,1459,2202,4.47589,492,0.66218,0.55949,4.52776,832,0.57025,0.56597
brazil_continent,Basic questions,knowledge,Continent of Brazil,qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,190.0,298.0,488,1119,1153,2272,4.54518,465,0.63351,0.56815,4.46076,654,0.52236,0.5576
brazil_continent,Basic questions,knowledge,Continent of Brazil,qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,98.0,324.0,422,734,1252,1986,4.66401,647,0.57819,0.583,4.52194,691,0.59931,0.56524
brazil_continent,Basic questions,knowledge,Continent of Brazil,qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,110.0,233.0,343,674,907,1581,4.5749,439,0.65134,0.57186,4.48564,550,0.60639,0.5607
brazil_continent,Basic questions,knowledge,Continent of Brazil,qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,14.0,295.0,309,399,1147,1546,4.43568,271,0.6792,0.55446,4.47556,652,0.56844,0.55945
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-pro,google,1,False,False,30000,1,1,1,1,2.0,349.0,351,2,608,610,1.0,37,18.5,0.125,4.52155,395,0.64542,0.56519
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-pro,google,2,False,False,30000,1,1,1,1,2.0,268.0,270,2,491,493,1.0,37,18.5,0.125,4.51243,322,0.6558,0.56405
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-pro,google,3,False,False,30000,1,1,1,1,2.0,236.0,238,2,612,614,1.0,37,18.5,0.125,4.45911,392,0.64474,0.55739
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-pro,google,4,False,False,30000,1,1,1,1,2.0,330.0,332,2,468,470,1.0,37,18.5,0.125,4.51249,320,0.68376,0.56406
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-pro,google,5,False,False,30000,1,1,1,1,2.0,1844.0,1846,2,3069,3071,1.0,37,18.5,0.125,4.50443,1291,0.42066,0.56305
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,94.19355,148.80645,243,292,610,902,4.35423,150,0.8982,0.54428,4.38544,208,0.76753,0.54818
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,1,1,1,1,53.87097,74.12903,128,167,271,438,4.44841,233,0.79795,0.55605,4.52838,402,0.65902,0.56605
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,1,1,1,1,53.87097,74.12903,128,167,271,438,4.35423,150,0.8982,0.54428,4.38544,208,0.76753,0.54818
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,1,1,1,1,65.80645,70.19355,136,204,271,475,4.40567,174,0.85294,0.55071,4.38544,208,0.76753,0.54818
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,72.58065,97.41935,170,225,406,631,4.37045,197,0.87556,0.54631,4.45478,282,0.69458,0.55685
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-flash-high,google,1,False,False,30000,1,1,1,1,16.0,118.0,134,61,653,714,4.0694,94,1.54098,0.50867,4.51821,389,0.64833,0.56478
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-flash-high,google,2,False,False,30000,1,1,1,1,16.0,144.0,160,61,600,661,4.0694,94,1.54098,0.50867,4.532,222,0.89879,0.5665
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-flash-high,google,3,False,False,30000,1,1,1,1,16.0,54.0,70,61,247,308,4.0694,94,1.54098,0.50867,4.51967,386,0.59112,0.56496
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-flash-high,google,4,False,False,30000,1,1,1,1,16.0,86.0,102,61,515,576,4.0694,94,1.54098,0.50867,4.57017,338,0.65631,0.57127
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,gemini-2.5-flash-high,google,5,False,False,30000,1,1,1,1,16.0,148.0,164,61,516,577,4.0694,94,1.54098,0.50867,4.52102,350,0.67829,0.56513
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,magistral-medium-2506-thinking,mistralai,1,True,True,30000,1,1,1,1,56.0,515.0,571,274,2000,2274,4.4347,226,0.77133,0.55434,4.48448,611,0.44762,0.56056
leap_year_february_days,Basic questions,knowledge,Days in February during leap year,magistral-medium-2506-thinking,mistralai,2,True,True,30000,1,1,1,1,135.0,381.0,516,287,1476,1763,4.30296,215,0.78467,0.53787,4.43753,845,0.4225,0.55469
